trial_id,phase,target,stimulus,interval,scored,outcome,reaction_time,response_epoch,response_performance,stimulus_onset_epoch,stimulus_onset_performance,I_j
402,DISTRACTION,True,green_circle,1.2620680807703029,True,omission,,,,1788620509.04,737817.0999999996,1.0
403,DISTRACTION,True,green_circle,1.1668573861202014,True,omission,,,,1788620510.545,739321.6999999993,1.0
404,DISTRACTION,False,triangle,1.3893908932376342,True,correct_rejection,,,,1788620512.053,740830.1999999993,0.0
405,DISTRACTION,True,green_circle,1.4202548685093492,True,omission,,,,1788620513.572,742348.3999999985,1.0
406,DISTRACTION,False,diamond,1.1597930885567955,True,correct_rejection,,,,1788620515.083,743859.5999999996,0.0
407,DISTRACTION,False,cross,1.1834039760344486,True,correct_rejection,,,,1788620516.585,745361.3999999985,0.0
408,DISTRACTION,False,triangle,1.257629388200585,True,correct_rejection,,,,1788620518.086,746862.7999999989,0.0
409,DISTRACTION,False,cross,1.3199132860477458,True,correct_rejection,,,,1788620519.59,748367.0,0.0
410,DISTRACTION,True,green_circle,1.2924576481785404,True,omission,,,,1788620521.096,749872.5,1.0
411,DISTRACTION,False,diamond,1.2042415337124306,True,correct_rejection,,,,1788620522.611,751387.8999999985,0.0
412,DISTRACTION,True,green_circle,1.3588879194246726,True,omission,,,,1788620524.12,752897.0,1.0
413,DISTRACTION,False,diamond,1.2664936816112524,True,correct_rejection,,,,1788620525.625,754401.8999999985,0.0
414,DISTRACTION,False,diamond,1.2029969250008574,True,correct_rejection,,,,1788620527.14,755917.1999999993,0.0
415,DISTRACTION,False,triangle,1.1531752207283392,True,correct_rejection,,,,1788620528.645,757422.0999999996,0.0
416,DISTRACTION,True,green_circle,1.3153232436793552,True,omission,,,,1788620530.147,758923.7999999989,1.0
417,DISTRACTION,False,diamond,1.2554178366870246,True,correct_rejection,,,,1788620531.654,760430.5,0.0
418,DISTRACTION,False,triangle,1.3890450462041546,True,correct_rejection,,,,1788620533.157,761933.8999999985,0.0
419,DISTRACTION,False,triangle,1.358417158861157,True,correct_rejection,,,,1788620534.663,763440.2999999989,0.0
420,DISTRACTION,True,green_circle,1.1575251125621557,True,omission,,,,1788620536.166,764943.2999999989,1.0
421,DISTRACTION,True,green_circle,1.4198960702019492,True,omission,,,,1788620537.681,766457.8999999985,1.0
422,DISTRACTION,False,triangle,1.1643894808704875,True,correct_rejection,,,,1788620539.194,767971.2999999989,0.0
423,DISTRACTION,False,diamond,1.1966818341600634,True,correct_rejection,,,,1788620540.702,769479.2999999989,0.0
424,DISTRACTION,True,green_circle,1.3090914797202846,True,omission,,,,1788620542.203,770980.2999999989,1.0
425,DISTRACTION,False,cross,1.1506230571346165,True,correct_rejection,,,,1788620543.705,772482.0999999996,0.0
426,DISTRACTION,False,cross,1.4476619956947174,True,correct_rejection,,,,1788620545.222,773998.3999999985,0.0
427,DISTRACTION,True,green_circle,1.2137210572299866,True,omission,,,,1788620546.726,775503.0,1.0
428,DISTRACTION,True,green_circle,1.2496864908542975,True,omission,,,,1788620548.231,777007.3999999985,1.0
429,DISTRACTION,False,square,1.3272522779743652,True,correct_rejection,,,,1788620549.737,778513.8999999985,0.0
430,DISTRACTION,False,diamond,1.3877865794282491,True,correct_rejection,,,,1788620551.241,780017.5999999996,0.0
431,DISTRACTION,False,square,1.2920017329291853,True,correct_rejection,,,,1788620552.75,781526.7999999989,0.0
432,DISTRACTION,False,triangle,1.4396803742222422,True,correct_rejection,,,,1788620554.259,783035.3999999985,0.0
433,DISTRACTION,True,green_circle,1.2809889132841212,True,omission,,,,1788620555.761,784537.3999999985,1.0
434,DISTRACTION,False,square,1.1594987928594769,True,correct_rejection,,,,1788620557.27,786046.5999999996,0.0
435,DISTRACTION,False,triangle,1.3156175569175976,True,correct_rejection,,,,1788620558.772,787548.5999999996,0.0
436,DISTRACTION,False,diamond,1.3948319603814632,True,correct_rejection,,,,1788620560.284,789060.5999999996,0.0
437,DISTRACTION,False,square,1.3230592787429916,True,correct_rejection,,,,1788620561.788,790565.0999999996,0.0
438,DISTRACTION,True,green_circle,1.2569689195260203,True,omission,,,,1788620563.292,792068.6999999993,1.0
439,DISTRACTION,False,square,1.297359357054405,True,correct_rejection,,,,1788620564.796,793572.5999999996,0.0
440,DISTRACTION,True,green_circle,1.1807379474249213,True,omission,,,,1788620566.3,795076.5999999996,1.0
441,DISTRACTION,True,green_circle,1.285955943554201,True,omission,,,,1788620567.803,796580.0,1.0
442,DISTRACTION,False,cross,1.4451466176785184,True,correct_rejection,,,,1788620569.307,798083.5999999996,0.0
443,DISTRACTION,False,square,1.2816070341290293,True,correct_rejection,,,,1788620570.813,799590.0,0.0
444,DISTRACTION,True,green_circle,1.1894668921115836,True,omission,,,,1788620572.318,801094.5999999996,1.0
445,DISTRACTION,False,triangle,1.4142374382450682,True,correct_rejection,,,,1788620573.823,802599.7999999989,0.0
446,DISTRACTION,True,green_circle,1.4369814724524796,True,omission,,,,1788620575.339,804115.7999999989,1.0
447,DISTRACTION,True,green_circle,1.3493576704615227,True,omission,,,,1788620576.843,805619.3999999985,1.0
448,DISTRACTION,False,triangle,1.4466739843402658,True,correct_rejection,,,,1788620578.358,807134.5999999996,0.0
449,DISTRACTION,False,diamond,1.4285347352055577,True,correct_rejection,,,,1788620579.868,808645.0,0.0
450,DISTRACTION,False,cross,1.4400003967524824,True,correct_rejection,,,,1788620581.384,810161.1999999993,0.0
451,DISTRACTION,True,green_circle,1.4153578121584682,True,omission,,,,1788620582.893,811670.0,1.0
452,DISTRACTION,True,green_circle,1.2912142480874236,True,omission,,,,1788620584.42,813197.0999999996,1.0
453,DISTRACTION,True,green_circle,1.2763830033889294,True,omission,,,,1788620585.937,814714.0999999996,1.0
454,DISTRACTION,False,cross,1.272693740722582,True,correct_rejection,,,,1788620587.442,816219.1999999993,0.0
455,DISTRACTION,True,green_circle,1.1682474878995501,True,omission,,,,1788620588.986,817762.6999999993,1.0
456,DISTRACTION,True,green_circle,1.2129008920176654,True,omission,,,,1788620590.496,819272.5999999996,1.0
457,DISTRACTION,True,green_circle,1.3345745643865694,True,hit,0.7705999999996275,1788620592.781,821558.0999999996,1788620592.011,820787.5,0.0
458,DISTRACTION,True,green_circle,1.1637715495371166,True,hit,0.5677000000011175,1788620594.084,822861.0,1788620593.516,822293.2999999989,0.0
459,DISTRACTION,True,green_circle,1.3250911903455693,True,omission,,,,1788620595.027,823803.5999999996,1.0
460,DISTRACTION,False,square,1.3849886670114113,True,correct_rejection,,,,1788620596.536,825312.5999999996,0.0
461,DISTRACTION,True,green_circle,1.2800235034479517,True,omission,,,,1788620598.052,826829.3999999985,1.0
462,DISTRACTION,False,square,1.2892018642643577,True,correct_rejection,,,,1788620599.555,828332.0999999996,0.0
463,DISTRACTION,False,diamond,1.3287203009027047,True,correct_rejection,,,,1788620601.069,829846.2999999989,0.0
464,DISTRACTION,False,triangle,1.3242753178926303,True,correct_rejection,,,,1788620602.584,831360.2999999989,0.0
465,DISTRACTION,True,green_circle,1.362441090271085,True,omission,,,,1788620604.099,832876.0999999996,1.0
466,DISTRACTION,True,green_circle,1.4079751125007975,True,omission,,,,1788620605.608,834385.1999999993,1.0
467,DISTRACTION,False,cross,1.2890527732529566,True,correct_rejection,,,,1788620607.116,835893.2999999989,0.0
468,DISTRACTION,False,square,1.2354765794705511,True,correct_rejection,,,,1788620608.631,837407.3999999985,0.0
469,DISTRACTION,True,green_circle,1.1964061271134574,True,omission,,,,1788620610.144,838921.0999999996,1.0
470,DISTRACTION,True,green_circle,1.288551169222702,True,omission,,,,1788620611.651,840427.7999999989,1.0
471,DISTRACTION,True,green_circle,1.4112322524257872,True,omission,,,,1788620613.164,841941.0,1.0
472,DISTRACTION,False,cross,1.2392341084118124,True,correct_rejection,,,,1788620614.669,843445.8999999985,0.0
473,DISTRACTION,True,green_circle,1.3630643705424537,True,omission,,,,1788620616.175,844951.6999999993,1.0
474,DISTRACTION,False,triangle,1.420673129821708,True,correct_rejection,,,,1788620617.682,846459.2999999989,0.0
475,DISTRACTION,False,cross,1.340985557297381,True,correct_rejection,,,,1788620619.194,847971.0999999996,0.0
476,DISTRACTION,True,green_circle,1.389351815553634,True,omission,,,,1788620620.7,849477.1999999993,1.0
477,DISTRACTION,False,square,1.3712583816468542,True,correct_rejection,,,,1788620622.212,850988.6999999993,0.0
478,DISTRACTION,False,square,1.31356748267309,True,correct_rejection,,,,1788620623.728,852504.6999999993,0.0
479,DISTRACTION,False,cross,1.2035283754555433,True,correct_rejection,,,,1788620625.231,854007.7999999989,0.0
480,DISTRACTION,False,triangle,1.3837033664567535,True,correct_rejection,,,,1788620626.742,855518.7999999989,0.0
