interval_id,phase,scored,start_ts,end_ts,interval_valid,D_i,mean_velocity,mean_acceleration,movement_variance,total_blinks,gaze_deviations
237,CONTROL,True,1788620248.118,1788620249.684,True,1.0,1.661645528577629,10.117062804106624,0.011379877071081781,0,0
238,CONTROL,True,1788620249.684,1788620251.251,True,1.0,2.3446093655257974,16.28121295227033,0.02062954973221902,0,0
239,CONTROL,True,1788620251.251,1788620252.754,True,1.0,1.6182538348917022,12.085648290095687,0.013678959280765885,0,0
240,CONTROL,True,1788620252.754,1788620254.28,True,1.0,2.555048395565096,13.105451659433653,0.020118110569791167,1,0
241,CONTROL,True,1788620254.28,1788620255.784,True,1.0,3.5877831059457086,18.499124882946596,0.052275487951753,0,0
242,CONTROL,True,1788620255.784,1788620257.395,True,1.0,4.624719127666538,26.831000594137443,0.06618098264730767,0,0
243,CONTROL,True,1788620257.395,1788620259.026,True,1.0,3.785905588719589,21.307560694931734,0.05961241952810481,2,0
244,CONTROL,True,1788620259.026,1788620260.612,True,1.0,2.2576731842889037,16.95640847245597,0.030797391656085398,0,0
245,CONTROL,True,1788620260.612,1788620262.198,True,1.0,1.6975597593187166,7.916444994871065,0.012804762083471902,1,0
246,CONTROL,True,1788620262.198,1788620263.751,True,1.0,1.4950515561048068,7.711666951316548,0.009218393071720626,0,0
247,CONTROL,True,1788620263.751,1788620265.485,True,1.0,2.6463660383429413,21.712036353886745,0.029895294949532723,0,0
248,CONTROL,True,1788620265.485,1788620267.119,True,1.0,1.678215223783398,13.369896329738056,0.018015491797716596,0,0
249,CONTROL,True,1788620267.119,1788620268.799,True,1.0,1.7113823420654324,14.440287860611365,0.01124052100225752,0,0
250,CONTROL,True,1788620268.799,1788620270.301,True,1.0,1.8856797721299108,14.647216873606661,0.0193019707693047,0,0
251,CONTROL,True,1788620270.301,1788620272.011,True,1.0,2.3058807477377714,15.358593424858672,0.02491012253163733,0,0
252,CONTROL,True,1788620272.011,1788620273.738,True,1.0,1.925105234855547,10.621996552947564,0.015882104692398084,0,0
253,CONTROL,True,1788620273.738,1788620275.432,True,1.0,1.385351429921906,13.033459019036352,0.009602300058833096,0,0
254,CONTROL,True,1788620275.432,1788620277.002,True,1.0,2.3326979414453546,13.625333394307557,0.024358754856257225,0,0
255,CONTROL,True,1788620277.002,1788620278.735,True,1.0,1.4544938254634634,11.047466826370366,0.011275293113917768,0,0
256,CONTROL,True,1788620278.735,1788620280.308,True,1.0,2.639447811095594,20.391282688924747,0.02767711699374916,0,0
257,CONTROL,True,1788620280.308,1788620281.809,True,1.0,2.483306178335573,16.261556524380595,0.02075109972346473,0,0
258,CONTROL,True,1788620281.809,1788620283.437,True,1.0,3.0775239690970806,23.801053988640014,0.04374281299265172,0,0
259,CONTROL,True,1788620283.437,1788620284.951,True,1.0,3.270515706870197,24.585285451361088,0.05072289335104347,0,0
260,CONTROL,True,1788620284.951,1788620286.499,True,1.0,2.7150013604993126,16.235819651504833,0.03550339140817242,0,0
261,CONTROL,True,1788620286.499,1788620288.198,True,1.0,1.932091932279349,12.763845129219476,0.01604450477665891,0,0
262,CONTROL,True,1788620288.198,1788620289.831,True,1.0,2.480826177726822,14.703276686680963,0.024700589521881818,0,0
263,CONTROL,True,1788620289.831,1788620291.481,True,1.0,1.4187331126382172,9.827267345077836,0.009525776587313826,0,0
264,CONTROL,True,1788620291.481,1788620293.139,True,1.0,2.645997796692125,19.69496665457923,0.028326919681497833,0,0
265,CONTROL,True,1788620293.139,1788620294.868,True,1.0,1.8869735131680638,11.829717395344028,0.017639908288128274,0,0
266,CONTROL,True,1788620294.868,1788620296.405,True,1.0,1.9114855365028918,24.83116861474309,0.024380727183204554,0,0
267,CONTROL,True,1788620296.405,1788620298.018,True,1.0,2.418919825790276,16.19994896428017,0.020649073443127705,0,0
268,CONTROL,True,1788620298.018,1788620299.654,True,1.0,2.3607151256283467,19.98402308871119,0.026465638376354208,0,0
269,CONTROL,True,1788620299.654,1788620301.262,True,1.0,1.6195370415787829,11.403818254164717,0.012892771611939883,0,0
